transaction_id,store_id,product_id,quantity,date,total
49789,1,90,2,2025-11-12,197649.06
49790,2,155,1,2025-02-26,102565.89
49791,4,47,2,2025-07-18,99954.52
49792,3,87,1,2025-01-30,58267.76
49793,1,105,1,2025-09-21,90822.83
49794,3,102,5,2025-02-15,700460.75
49795,4,2,2,2025-04-13,258678.9
49796,3,125,4,2025-02-09,444739.48
49797,1,167,3,2025-08-31,349738.83
49798,3,192,3,2025-06-26,288038.64
49799,3,48,5,2025-02-12,417354.0
49800,1,176,4,2025-11-14,434449.16
49801,3,74,2,2025-05-06,264570.48
49802,2,76,5,2025-12-17,48405.05
49803,4,43,5,2025-08-20,111960.25
49804,1,32,5,2025-03-19,448850.35
49805,3,101,4,2025-12-14,11453.0
49806,4,62,1,2025-09-12,49400.5
49807,1,100,5,2025-08-01,390452.1
49808,3,41,5,2025-06-12,293482.15
49809,4,156,1,2025-03-24,52462.78
49810,4,56,4,2025-11-07,587015.68
49811,4,120,1,2025-09-19,84197.72
49812,2,38,2,2025-04-08,41726.0
49813,1,86,4,2025-04-26,91582.24
49814,1,161,4,2025-11-03,533976.88
49815,2,36,1,2025-10-13,147719.23
49816,3,8,4,2025-05-04,149821.64
49817,3,177,5,2025-05-15,388338.8
49818,1,64,3,2025-03-15,435039.54
49819,4,122,1,2025-12-31,54016.19
49820,2,90,1,2025-04-06,98824.53
49821,2,164,1,2025-07-11,57547.81
49822,3,126,2,2025-06-25,91593.26
49823,4,162,5,2025-05-10,621104.95
49824,2,166,2,2025-07-07,137791.42
49825,3,198,1,2025-05-22,135974.39
49826,2,116,2,2025-01-25,119342.06
49827,2,156,3,2025-10-02,157388.34
49828,4,59,1,2025-01-09,127634.78
49829,2,69,5,2025-03-31,214098.25
49830,3,181,5,2025-12-02,538849.25
49831,3,22,2,2025-05-25,23018.14
49832,4,122,1,2025-11-02,54016.19
49833,4,4,5,2025-05-18,661435.7
49834,4,60,5,2025-10-06,541681.6
49835,1,4,2,2025-09-09,264574.28
49836,4,11,4,2025-12-18,413003.72
49837,3,180,3,2025-05-04,195739.53
49838,4,153,1,2025-01-14,96650.33
49839,1,100,4,2025-06-18,312361.68
49840,1,132,3,2025-11-25,277258.29
49841,4,70,5,2025-05-08,288523.95
49842,1,183,1,2025-04-07,28136.73
49843,1,187,5,2025-11-26,410119.1
49844,4,187,3,2025-12-07,246071.46
49845,1,109,3,2025-09-01,210078.54
49846,1,88,3,2025-10-13,424738.05
49847,2,127,3,2025-09-11,297716.7
49848,2,163,1,2025-12-01,95033.73
49849,3,17,5,2025-12-27,253666.7
49850,4,104,2,2025-10-29,177018.86
49851,3,170,4,2025-12-02,403573.16
49852,3,41,2,2025-01-26,117392.86
49853,3,55,4,2025-11-14,116480.6
49854,3,101,4,2025-08-30,11453.0
49855,1,91,1,2025-10-28,4187.77
49856,3,39,5,2025-08-16,514077.15
49857,3,16,2,2025-02-12,146196.26
49858,1,47,1,2025-04-30,49977.26
49859,1,69,2,2025-03-19,85639.3
49860,1,81,4,2025-01-16,412634.52
49861,1,71,2,2025-12-15,153597.62
49862,2,124,1,2025-09-19,92014.22
49863,3,165,4,2025-12-03,123397.36
49864,3,176,3,2025-04-23,325836.87
49865,3,136,4,2025-04-03,558628.44
49866,2,192,3,2025-01-24,288038.64
49867,2,6,1,2025-10-18,134336.2
49868,3,89,5,2025-06-17,362753.05
49869,2,155,2,2025-10-29,205131.78
49870,2,188,4,2025-08-30,83032.56
49871,1,87,4,2025-03-02,233071.04
49872,4,10,3,2025-11-08,122542.77
49873,4,12,2,2025-06-09,146272.04
49874,1,111,4,2025-07-14,413440.04
49875,1,106,3,2025-12-08,446672.79
49876,4,107,1,2025-10-23,124557.76
49877,3,88,1,2025-12-09,141579.35
49878,4,194,2,2025-04-23,248558.18
49879,2,100,4,2025-07-14,312361.68
49880,1,40,2,2025-02-25,37074.22
49881,1,153,5,2025-05-26,483251.65
49882,4,180,2,2025-03-16,130493.02
49883,2,102,4,2025-08-28,560368.6
49884,2,138,4,2025-02-18,186187.84
49885,3,46,4,2025-06-02,375695.84
49886,3,98,3,2025-01-17,419889.36
49887,4,70,5,2025-11-10,288523.95
49888,1,100,1,2025-04-19,78090.42
49889,2,109,4,2025-10-04,280104.72
49890,4,133,2,2025-05-29,202967.5
49891,2,100,4,2025-08-07,312361.68
49892,3,68,3,2025-02-10,320268.87
49893,1,92,3,2025-01-01,428683.65
49894,2,22,3,2025-07-06,34527.21
49895,1,87,3,2025-07-21,174803.28
49896,4,194,3,2025-02-11,372837.27
49897,2,77,3,2025-07-23,82093.8
49898,2,172,5,2025-11-01,200779.05
49899,1,62,4,2025-06-18,197602.0
49900,1,119,5,2025-05-24,402239.85
49901,2,91,2,2025-07-23,8375.54
49902,3,149,5,2025-01-12,76985.4
49903,2,118,3,2025-02-07,420259.2
49904,4,67,5,2025-11-13,669878.1
49905,1,109,1,2025-01-23,70026.18
49906,3,149,1,2025-01-25,15397.08
49907,1,88,1,2025-10-03,141579.35
49908,2,146,2,2025-04-14,170318.78
49909,1,60,2,2025-06-25,216672.64
49910,2,93,4,2025-01-05,285174.36
49911,4,92,4,2025-05-10,571578.2
49912,1,11,3,2025-02-12,309752.79
49913,2,78,5,2025-11-15,272070.6
49914,4,110,2,2025-08-14,269128.8
49915,3,1,2,2025-11-01,127160.72
49916,2,51,3,2025-07-14,7601.79
49917,2,150,3,2025-09-01,150019.41
49918,2,42,4,2025-10-19,380373.48
49919,2,167,2,2025-09-30,233159.22
49920,1,87,5,2025-08-07,291338.8
49921,3,53,4,2025-11-10,159141.28
49922,4,100,2,2025-05-04,156180.84
49923,1,59,5,2025-11-20,638173.9
49924,4,105,4,2025-02-15,363291.32
49925,3,68,2,2025-10-15,213512.58
49926,1,176,2,2025-10-01,217224.58
49927,4,175,1,2025-03-05,66474.81
49928,4,97,4,2025-07-06,312471.68
49929,3,77,4,2025-07-16,109458.4
49930,2,124,2,2025-08-14,184028.44
49931,3,137,3,2025-01-18,27681.66
49932,3,69,4,2025-11-30,171278.6
49933,4,59,1,2025-07-11,127634.78
49934,4,165,2,2025-11-18,61698.68
49935,1,187,2,2025-02-09,164047.64
49936,1,89,2,2025-06-08,145101.22
49937,4,158,4,2025-07-16,224005.16
49938,1,174,5,2025-12-01,186665.25
49939,1,87,4,2025-08-21,233071.04
49940,3,26,1,2025-09-26,83433.74
49941,1,72,4,2025-12-01,255319.08
49942,4,127,5,2025-02-02,496194.5
49943,2,199,1,2025-10-18,37576.13
49944,1,43,2,2025-01-08,44784.1
49945,4,123,2,2025-01-15,119652.08
49946,3,72,2,2025-02-18,127659.54
49947,1,180,2,2025-05-02,130493.02
49948,1,175,4,2025-03-04,265899.24
49949,3,139,3,2025-05-15,191837.37
49950,2,187,5,2025-09-14,410119.1
49951,3,63,3,2025-09-22,131841.3
49952,2,166,5,2025-06-23,344478.55
49953,3,164,1,2025-07-01,57547.81
49954,3,83,4,2025-05-19,218529.84
49955,1,27,1,2025-08-24,84680.13
49956,2,17,5,2025-07-04,253666.7
49957,3,144,3,2025-01-15,275653.5
49958,1,183,2,2025-07-07,56273.46
49959,2,11,5,2025-12-19,516254.65
49960,4,81,2,2025-05-11,206317.26
49961,4,181,5,2025-09-01,538849.25
49962,1,27,5,2025-10-11,423400.65
49963,1,16,2,2025-01-30,146196.26
49964,3,71,5,2025-01-01,383994.05
49965,3,162,1,2025-07-20,124220.99
49966,2,76,3,2025-12-26,29043.03
49967,4,77,3,2025-10-21,82093.8
49968,4,24,1,2025-03-21,22398.47
49969,3,52,3,2025-11-18,271121.91
49970,3,163,3,2025-12-30,285101.19
49971,3,22,3,2025-06-10,34527.21
49972,1,4,4,2025-07-10,529148.56
49973,2,33,2,2025-08-08,114172.48
49974,2,101,1,2025-01-22,2863.25
49975,1,58,5,2025-11-10,93401.25
49976,2,108,3,2025-07-06,388187.94
49977,3,199,4,2025-10-07,150304.52
49978,4,31,4,2025-01-13,12921.04
49979,4,200,3,2025-11-16,77344.98
49980,1,33,5,2025-09-10,285431.2
49981,3,182,3,2025-10-12,155689.65
49982,1,199,3,2025-12-14,112728.39
49983,4,146,3,2025-06-02,255478.17
49984,1,149,2,2025-07-30,30794.16
49985,4,14,2,2025-08-23,141192.78
49986,1,135,5,2025-03-15,171851.5
49987,4,51,1,2025-09-28,2533.93
49988,1,132,3,2025-08-08,277258.29
49989,3,179,3,2025-04-26,166499.37
49990,4,140,2,2025-05-05,298977.5
49991,4,130,3,2025-05-01,191077.44
49992,2,105,3,2025-10-30,272468.49
49993,1,74,3,2025-03-25,396855.72
49994,1,53,1,2025-01-12,39785.32
49995,3,99,1,2025-03-08,89664.54
49996,3,51,3,2025-07-14,7601.79
49997,3,166,4,2025-10-23,275582.84
49998,3,15,3,2025-05-11,204872.04
49999,3,145,2,2025-06-22,25478.08
50000,3,124,3,2025-02-18,276042.66
50001,4,96,2,2025-12-14,284285.46
50002,3,73,1,2025-03-23,104313.5
50003,3,92,4,2025-12-31,571578.2
50004,2,114,2,2025-01-10,141173.62
50005,2,166,1,2025-06-11,68895.71
50006,3,116,1,2025-05-11,59671.03
50007,2,12,5,2025-12-10,365680.1
50008,3,74,2,2025-09-02,264570.48
50009,3,97,5,2025-12-03,390589.6
50010,2,81,2,2025-06-23,206317.26
50011,3,151,2,2025-04-21,109476.1
50012,2,30,4,2025-09-05,487829.28
50013,2,22,3,2025-01-15,34527.21
50014,3,55,1,2025-03-24,29120.15
50015,1,105,4,2025-09-09,363291.32
50016,2,51,4,2025-04-17,10135.72
50017,2,34,5,2025-02-28,206474.3
50018,2,96,1,2025-08-24,142142.73
50019,1,34,4,2025-03-19,165179.44
50020,3,189,5,2025-08-22,315417.85
50021,1,6,1,2025-06-08,134336.2
50022,3,6,1,2025-02-10,134336.2
50023,2,79,2,2025-09-12,274896.42
50024,1,163,4,2025-05-10,380134.92
50025,1,160,4,2025-08-16,328361.64
50026,2,32,3,2025-06-04,269310.21
50027,3,124,4,2025-12-21,368056.88
50028,4,137,2,2025-03-21,18454.44
50029,3,82,5,2025-06-20,5192.8
50030,3,149,3,2025-11-22,46191.24
50031,4,3,2,2025-10-09,114559.84
50032,1,129,1,2025-07-17,33195.01
50033,4,116,3,2025-11-07,179013.09
50034,1,37,1,2025-08-28,118059.22
50035,4,120,4,2025-11-04,336790.88
50036,3,20,2,2025-06-02,269770.14
50037,1,38,5,2025-06-09,104315.0
50038,2,141,3,2025-06-23,86204.91
50039,3,147,1,2025-12-28,83690.46
50040,3,57,5,2025-06-03,214820.45
50041,4,93,1,2025-12-09,71293.59
50042,3,79,1,2025-09-29,137448.21
50043,4,30,1,2025-07-11,121957.32
50044,4,38,1,2025-05-11,20863.0
50045,2,140,2,2025-08-09,298977.5
50046,1,77,4,2025-06-25,109458.4
50047,3,174,2,2025-04-01,74666.1
50048,2,66,5,2025-02-15,459500.55
50049,4,155,4,2025-06-10,410263.56
50050,3,90,5,2025-12-25,494122.65
50051,2,76,1,2025-05-21,9681.01
50052,2,134,2,2025-12-21,123704.3
50053,4,192,2,2025-10-13,192025.76
50054,3,165,5,2025-06-02,154246.7
50055,2,148,4,2025-06-15,294151.2
50056,2,136,1,2025-12-12,139657.11
50057,3,132,4,2025-11-27,369677.72
50058,2,118,5,2025-02-26,700432.0
50059,3,114,4,2025-06-23,282347.24
50060,4,149,4,2025-04-23,61588.32
50061,3,137,2,2025-12-04,18454.44
50062,2,175,1,2025-04-14,66474.81
50063,2,177,4,2025-02-16,310671.04
50064,4,41,1,2025-10-02,58696.43
50065,4,89,3,2025-05-12,217651.83
50066,2,79,5,2025-08-23,687241.05
50067,4,14,1,2025-07-13,70596.39
50068,3,88,2,2025-11-19,283158.7
50069,3,32,2,2025-04-03,179540.14
50070,1,59,3,2025-01-23,382904.34
50071,3,188,5,2025-04-19,103790.7
50072,1,113,5,2025-11-26,255208.95
50073,3,115,4,2025-02-25,599644.8
50074,2,134,5,2025-12-17,309260.75
50075,2,6,4,2025-01-04,537344.8
50076,4,168,4,2025-04-22,352909.44
50077,2,66,5,2025-02-06,459500.55
50078,1,144,1,2025-02-26,91884.5
50079,4,127,2,2025-01-06,198477.8
50080,3,113,1,2025-07-07,51041.79
50081,2,200,3,2025-08-09,77344.98
50082,4,184,3,2025-08-21,85091.04
50083,4,197,5,2025-11-18,498723.15
50084,4,57,2,2025-05-10,85928.18
50085,1,40,5,2025-10-06,92685.55
50086,4,31,4,2025-03-11,12921.04
50087,1,8,4,2025-05-26,149821.64
50088,1,48,5,2025-04-04,417354.0
50089,4,80,1,2025-05-12,139027.16
50090,1,111,2,2025-01-27,206720.02
50091,1,79,4,2025-12-21,549792.84
50092,3,125,4,2025-07-05,444739.48
50093,1,73,2,2025-08-16,208627.0
50094,3,146,1,2025-03-31,85159.39
50095,2,147,3,2025-04-10,251071.38
50096,1,91,2,2025-01-26,8375.54
50097,1,60,1,2025-06-02,108336.32
50098,3,40,1,2025-05-18,18537.11
50099,3,87,4,2025-12-06,233071.04
50100,1,62,4,2025-12-22,197602.0
50101,1,105,5,2025-02-02,454114.15
50102,2,44,4,2025-09-19,519758.96
50103,2,166,5,2025-03-13,344478.55
50104,4,25,5,2025-02-12,85173.4
50105,3,80,5,2025-02-03,695135.8
50106,1,188,3,2025-11-25,62274.42
50107,4,171,2,2025-12-31,134893.5
50108,3,42,4,2026-01-01,380373.48
50109,3,160,5,2025-11-21,410452.05
50110,1,182,1,2025-08-11,51896.55
50111,1,148,2,2025-02-21,147075.6
50112,3,62,2,2025-12-15,98801.0
50113,4,143,1,2025-01-08,6496.6
50114,2,122,4,2025-03-09,216064.76
50115,3,122,4,2025-07-22,216064.76
50116,3,162,2,2025-02-17,248441.98
50117,2,195,4,2025-04-16,550980.4
50118,2,164,4,2025-07-30,230191.24
50119,1,184,4,2025-03-26,113454.72
50120,3,156,4,2025-08-17,209851.12
50121,4,97,2,2025-05-25,156235.84
50122,1,141,4,2025-10-18,114939.88
50123,1,16,1,2025-08-25,73098.13
50124,2,80,4,2025-06-17,556108.64
50125,2,177,2,2025-04-02,155335.52
50126,4,131,1,2025-09-07,78858.95
50127,2,105,1,2025-03-04,90822.83
50128,4,133,3,2025-03-27,304451.25
50129,2,5,4,2025-01-12,329306.2
50130,4,24,2,2025-10-23,44796.94
50131,2,51,3,2025-11-17,7601.79
50132,4,12,2,2025-10-27,146272.04
50133,4,96,4,2025-05-03,568570.92
50134,2,75,3,2025-04-02,336537.9
50135,3,57,4,2025-07-04,171856.36
50136,4,181,1,2025-12-22,107769.85
50137,3,70,5,2025-09-09,288523.95
50138,2,100,3,2025-06-21,234271.26
50139,3,33,4,2025-06-23,228344.96
50140,2,169,2,2025-03-25,89841.66
50141,3,181,5,2025-02-11,538849.25
50142,3,131,2,2025-11-21,157717.9
50143,3,114,3,2025-09-14,211760.43
50144,1,35,5,2025-08-24,264518.85
50145,3,149,3,2025-09-02,46191.24
50146,4,196,4,2025-02-05,111838.12
50147,1,25,2,2025-01-20,34069.36
50148,1,18,3,2025-01-31,252409.44
50149,2,108,1,2025-04-09,129395.98
50150,3,59,4,2025-05-11,510539.12
50151,4,165,5,2025-04-09,154246.7
50152,4,169,5,2025-09-17,224604.15
50153,1,67,1,2025-07-02,133975.62
50154,4,158,4,2025-10-17,224005.16
50155,4,195,3,2025-08-09,413235.3
50156,2,173,2,2025-05-22,39166.74
50157,1,116,3,2025-12-20,179013.09
50158,2,79,1,2025-01-28,137448.21
50159,1,10,3,2025-12-22,122542.77
50160,4,26,1,2025-09-13,83433.74
50161,3,172,4,2025-03-05,160623.24
50162,1,58,2,2025-07-14,37360.5
50163,3,177,5,2025-01-02,388338.8
50164,4,2,1,2025-05-20,129339.45
50165,4,3,3,2025-12-10,171839.76
50166,1,13,4,2025-08-09,158477.36
50167,3,187,2,2025-05-15,164047.64
50168,3,125,2,2025-12-26,222369.74
50169,1,71,3,2025-04-05,230396.43
50170,3,63,5,2025-07-15,219735.5
50171,1,123,4,2025-09-05,239304.16
50172,3,24,5,2025-05-26,111992.35
50173,2,129,4,2025-04-22,132780.04
50174,3,156,5,2025-09-20,262313.9
50175,2,116,3,2025-03-02,179013.09
50176,4,152,3,2025-09-12,167003.13
50177,3,98,1,2025-03-04,139963.12
50178,2,116,3,2025-08-21,179013.09
50179,2,193,4,2025-08-01,543496.6
50180,4,192,2,2025-08-10,192025.76
50181,3,5,3,2025-07-27,246979.65
50182,3,151,2,2025-10-01,109476.1
50183,1,56,1,2025-01-28,146753.92
50184,2,46,5,2025-03-10,469619.8
50185,1,168,2,2025-04-04,176454.72
50186,2,90,1,2025-10-13,98824.53
50187,1,163,1,2025-04-25,95033.73
50188,4,36,2,2025-04-30,295438.46
50189,1,37,1,2025-05-06,118059.22
50190,2,121,3,2025-05-05,96769.38
50191,3,34,4,2025-11-01,165179.44
50192,1,110,2,2025-03-02,269128.8
50193,4,28,2,2025-11-20,284265.0
50194,3,55,4,2025-01-27,116480.6
50195,3,135,4,2025-03-06,137481.2
50196,3,155,1,2025-02-17,102565.89
50197,1,165,4,2025-04-03,123397.36
50198,4,182,2,2025-04-25,103793.1
50199,4,133,3,2025-07-28,304451.25
50200,4,153,1,2025-04-30,96650.33
50201,2,96,4,2025-09-11,568570.92
50202,3,82,2,2025-09-18,2077.12
50203,4,128,4,2025-12-19,437642.36
50204,4,169,5,2025-08-10,224604.15
50205,1,182,3,2025-12-04,155689.65
50206,3,111,5,2025-01-13,516800.05
50207,3,95,5,2025-01-20,131698.55
50208,1,105,5,2025-09-28,454114.15
50209,1,50,4,2025-04-06,556958.16
50210,4,38,1,2025-10-30,20863.0
50211,3,101,5,2025-11-16,14316.25
50212,1,140,3,2025-04-26,448466.25
50213,4,187,4,2025-04-25,328095.28
50214,3,69,3,2025-05-27,128458.95
50215,4,129,2,2025-09-16,66390.02
50216,4,188,1,2025-02-27,20758.14
50217,3,13,5,2025-03-17,198096.7
50218,2,118,3,2025-10-30,420259.2
50219,3,132,4,2025-10-27,369677.72
50220,3,157,1,2025-05-21,65636.86
50221,3,138,4,2025-01-15,186187.84
50222,1,67,4,2025-05-05,535902.48
50223,2,60,1,2025-07-08,108336.32
50224,4,83,3,2025-09-17,163897.38
50225,4,51,3,2025-03-11,7601.79
50226,1,1,1,2025-03-29,63580.36
50227,2,93,3,2025-10-19,213880.77
50228,2,184,2,2025-11-02,56727.36
50229,3,197,3,2025-02-13,299233.89
50230,1,196,5,2025-07-06,139797.65
50231,1,52,3,2025-07-28,271121.91
50232,3,115,2,2025-01-14,299822.4
50233,3,151,4,2025-09-21,218952.2
50234,3,143,3,2025-06-14,19489.8
50235,3,119,1,2025-04-16,80447.97
50236,4,52,4,2025-10-07,361495.88
50237,2,185,4,2025-06-26,87012.88
50238,4,53,4,2025-06-17,159141.28
50239,2,52,2,2025-01-28,180747.94
50240,2,114,3,2025-04-23,211760.43
50241,2,150,2,2025-04-10,100012.94
50242,3,198,5,2025-04-14,679871.95
50243,3,165,2,2025-08-29,61698.68
50244,2,84,3,2025-08-19,107024.25
50245,3,6,5,2025-05-27,671681.0
50246,2,54,4,2025-11-06,216729.4
50247,2,109,1,2025-06-10,70026.18
50248,1,73,1,2025-05-19,104313.5
50249,4,197,3,2025-06-24,299233.89
50250,1,137,2,2025-03-30,18454.44
50251,4,130,4,2025-11-05,254769.92
50252,4,149,1,2025-08-28,15397.08
50253,1,125,1,2025-09-25,111184.87
50254,2,115,4,2025-01-17,599644.8
50255,1,159,2,2025-03-24,162514.86
50256,1,129,2,2025-12-19,66390.02
50257,3,32,3,2025-04-24,269310.21
50258,1,165,5,2025-02-28,154246.7
50259,2,156,3,2025-09-17,157388.34
50260,2,45,3,2025-06-28,183683.13
50261,2,111,5,2025-01-13,516800.05
50262,3,127,2,2025-09-21,198477.8
50263,2,172,2,2025-06-12,80311.62
50264,4,146,1,2025-09-05,85159.39
50265,4,59,3,2025-05-17,382904.34
50266,1,42,3,2025-03-21,285280.11
50267,2,25,5,2025-12-12,85173.4
50268,1,59,5,2025-06-09,638173.9
50269,3,40,1,2025-01-28,18537.11
50270,3,157,5,2025-07-09,328184.3
50271,3,12,3,2025-01-31,219408.06
50272,4,52,5,2025-07-31,451869.85
50273,4,167,4,2025-02-28,466318.44
50274,3,198,1,2025-04-16,135974.39
50275,1,195,5,2025-04-12,688725.5
50276,4,65,2,2025-08-27,292586.54
50277,2,171,3,2025-09-14,202340.25
50278,4,69,5,2025-05-14,214098.25
50279,1,199,5,2025-01-23,187880.65
50280,2,38,3,2025-05-22,62589.0
50281,3,145,1,2025-01-18,12739.04
50282,2,43,1,2025-02-27,22392.05
50283,2,196,4,2025-12-02,111838.12
50284,2,33,3,2025-08-21,171258.72
50285,2,169,2,2025-03-25,89841.66
50286,4,157,4,2025-03-18,262547.44
50287,2,5,2,2025-10-17,164653.1
50288,1,117,2,2025-10-11,155745.6
50289,3,116,2,2025-10-09,119342.06
50290,4,112,4,2025-11-11,558767.48
50291,3,24,5,2025-11-22,111992.35
50292,2,144,1,2025-02-08,91884.5
50293,1,164,5,2025-03-24,287739.05
50294,3,199,5,2025-06-25,187880.65
50295,4,8,3,2025-06-21,112366.23
50296,3,154,3,2025-06-24,318450.24
50297,4,101,3,2025-12-09,8589.75
50298,1,124,1,2025-06-24,92014.22
50299,3,59,4,2025-07-21,510539.12
50300,4,187,4,2025-05-25,328095.28
50301,3,88,5,2025-04-13,707896.75
50302,4,35,3,2025-10-28,158711.31
50303,1,12,5,2025-02-04,365680.1
50304,1,2,1,2025-08-14,129339.45
50305,1,36,4,2025-07-08,590876.92
50306,1,15,1,2025-04-11,68290.68
50307,4,97,5,2025-01-17,390589.6
50308,4,65,2,2025-04-01,292586.54
50309,4,173,3,2025-02-13,58750.11
50310,2,98,5,2025-01-17,699815.6
50311,2,15,3,2025-02-07,204872.04
50312,1,33,1,2025-09-02,57086.24
50313,2,152,5,2025-08-17,278338.55
50314,2,63,3,2025-04-09,131841.3
50315,4,175,5,2025-08-11,332374.05
50316,4,33,4,2025-08-09,228344.96
50317,2,184,4,2025-07-27,113454.72
50318,1,154,4,2025-05-25,424600.32
50319,1,161,1,2025-03-08,133494.22
50320,1,197,3,2025-07-12,299233.89
50321,4,42,1,2025-07-21,95093.37
50322,2,199,5,2025-08-31,187880.65
50323,4,132,5,2025-04-01,462097.15
50324,4,191,5,2025-10-27,428377.55
50325,1,79,3,2025-01-11,412344.63
50326,2,73,3,2025-12-19,312940.5
50327,1,147,3,2025-05-06,251071.38
50328,2,153,2,2025-08-20,193300.66
50329,1,154,4,2025-10-20,424600.32
50330,2,35,5,2025-03-16,264518.85
50331,3,13,2,2025-03-15,79238.68
50332,1,118,5,2025-07-01,700432.0
50333,1,34,2,2025-11-24,82589.72
50334,2,93,4,2025-05-25,285174.36
50335,2,106,4,2025-05-05,595563.72
50336,3,105,5,2025-05-11,454114.15
50337,2,120,1,2025-08-15,84197.72
50338,4,3,3,2025-01-07,171839.76
50339,2,16,3,2025-02-26,219294.39
50340,4,9,5,2025-02-28,582177.2
50341,3,36,3,2025-07-30,443157.69
50342,4,115,3,2025-05-04,449733.6
50343,2,102,4,2025-01-02,560368.6
50344,4,141,2,2025-10-05,57469.94
50345,3,94,5,2025-01-17,440870.55
50346,2,84,3,2025-03-30,107024.25
50347,2,102,4,2025-03-09,560368.6
50348,4,34,3,2025-08-15,123884.58
50349,2,151,1,2025-03-06,54738.05
50350,1,123,2,2025-12-08,119652.08
50351,4,39,2,2025-10-31,205630.86
50352,4,84,1,2025-08-09,35674.75
50353,4,197,3,2025-06-24,299233.89
50354,1,6,3,2025-05-02,403008.6
50355,2,138,4,2025-01-01,186187.84
50356,1,65,3,2025-04-22,438879.81
50357,4,199,5,2025-05-24,187880.65
50358,4,59,1,2025-03-31,127634.78
50359,4,36,4,2025-08-02,590876.92
50360,4,47,3,2025-02-14,149931.78
50361,4,107,1,2025-07-30,124557.76
50362,3,2,4,2025-09-23,517357.8
50363,3,72,3,2025-04-18,191489.31
50364,3,39,3,2025-05-31,308446.29
50365,2,183,3,2025-05-30,84410.19
50366,3,199,3,2025-06-16,112728.39
50367,3,107,2,2025-02-06,249115.52
50368,1,15,5,2025-09-24,341453.4
50369,2,119,2,2025-09-07,160895.94
50370,4,23,1,2025-04-14,112859.84
50371,2,18,2,2025-11-09,168272.96
50372,1,103,1,2025-08-18,91942.53
50373,1,44,5,2025-04-09,649698.7
50374,1,121,1,2025-04-01,32256.46
50375,1,29,5,2025-04-13,694720.4
50376,1,108,2,2025-07-11,258791.96
50377,4,168,4,2025-09-27,352909.44
50378,1,130,3,2025-09-27,191077.44
50379,2,68,3,2025-07-31,320268.87
50380,2,132,5,2025-07-23,462097.15
50381,4,118,3,2025-03-27,420259.2
50382,2,198,2,2025-11-30,271948.78
50383,1,93,4,2025-04-19,285174.36
50384,4,4,2,2025-09-19,264574.28
50385,4,3,4,2025-12-06,229119.68
50386,4,192,2,2025-01-18,192025.76
50387,3,140,1,2025-01-13,149488.75
50388,2,105,3,2025-10-01,272468.49
50389,2,67,2,2025-01-12,267951.24
50390,1,135,2,2025-03-18,68740.6
50391,4,117,4,2025-09-24,311491.2
50392,2,153,5,2025-01-12,483251.65
50393,3,75,5,2025-03-10,560896.5
50394,3,15,3,2025-10-01,204872.04
50395,3,9,1,2025-06-24,116435.44
50396,4,94,1,2025-11-15,88174.11
50397,4,95,2,2025-04-16,52679.42
50398,4,143,2,2025-03-16,12993.2
50399,4,45,3,2025-12-08,183683.13
50400,3,160,1,2025-07-29,82090.41
50401,3,123,1,2025-09-27,59826.04
50402,2,111,1,2025-12-28,103360.01
50403,4,198,1,2025-04-09,135974.39
50404,3,94,3,2025-08-18,264522.33
50405,2,181,2,2025-02-23,215539.7
50406,3,46,4,2025-11-30,375695.84
50407,4,108,4,2025-07-29,517583.92
50408,1,134,5,2025-06-14,309260.75
50409,2,119,1,2025-03-25,80447.97
50410,2,58,5,2025-09-19,93401.25
50411,1,49,5,2025-02-10,6913.9
50412,2,156,5,2025-01-19,262313.9
50413,2,198,4,2025-01-14,543897.56
50414,3,90,2,2025-11-10,197649.06
50415,2,179,2,2025-07-04,110999.58
50416,3,169,1,2025-10-22,44920.83
50417,3,95,5,2025-02-13,131698.55
50418,4,34,5,2025-10-19,206474.3
50419,1,175,5,2025-01-21,332374.05
50420,4,115,4,2025-07-20,599644.8
50421,3,118,2,2025-07-01,280172.8
50422,2,131,5,2025-11-18,394294.75
50423,2,44,1,2025-05-13,129939.74
50424,2,84,3,2025-04-25,107024.25
50425,4,133,1,2025-08-28,101483.75
50426,3,155,2,2025-12-17,205131.78
50427,1,187,5,2025-07-14,410119.1
50428,1,200,2,2025-10-06,51563.32
50429,4,177,4,2025-11-11,310671.04
50430,1,50,1,2025-09-27,139239.54
50431,1,45,3,2025-06-14,183683.13
50432,3,32,3,2025-11-26,269310.21
50433,1,100,3,2025-10-17,234271.26
50434,1,68,3,2025-09-15,320268.87
50435,3,132,4,2025-12-18,369677.72
50436,3,145,4,2025-05-05,50956.16
50437,1,80,4,2025-06-07,556108.64
50438,3,128,4,2025-07-06,437642.36
50439,2,116,4,2025-05-07,238684.12
50440,3,141,5,2025-09-04,143674.85
50441,2,158,5,2025-01-23,280006.45
50442,3,123,2,2025-05-20,119652.08
50443,2,62,4,2025-10-21,197602.0
50444,3,152,2,2025-07-19,111335.42
50445,2,182,1,2025-03-13,51896.55
50446,2,28,1,2025-08-15,142132.5
50447,4,26,5,2025-03-29,417168.7
50448,2,86,2,2025-12-09,45791.12
50449,1,73,5,2025-08-10,521567.5
50450,4,67,5,2025-07-24,669878.1
50451,2,135,1,2025-10-09,34370.3
50452,1,24,2,2025-08-23,44796.94
50453,2,166,1,2025-04-07,68895.71
